epoch,train_loss,val_loss
582,1.565983105038100e+06,1.028379947070312e+06
583,1.571971362205760e+06,1.021594249609375e+06
584,1.570732562132315e+06,1.064506837988281e+06
585,1.566264811703725e+06,1.099691160595703e+06
586,1.574336379635542e+06,1.061405701367188e+06
587,1.567750792601152e+06,1.062343226562500e+06
588,1.579241153922600e+06,1.017632006738281e+06
589,1.570655494436852e+06,9.937588138671875e+05
590,1.573493043709907e+06,1.025385394775391e+06
591,1.558601839222297e+06,1.000136975000000e+06
592,1.565657068271014e+06,1.015643457812500e+06
593,1.568558658919470e+06,1.061736049804688e+06
594,1.570010494802366e+06,1.262282834375000e+06
595,1.563852204631201e+06,1.059583561328125e+06
596,1.565590901482553e+06,1.086867977929688e+06
597,1.569637618013523e+06,1.339092282421875e+06
598,1.562174434221406e+06,1.279659822998047e+06
599,1.564837963243826e+06,1.093073732714844e+06
600,1.569939240512282e+06,1.143436987890625e+06
601,1.566003704416342e+06,1.457370519921875e+06
602,1.561710487986810e+06,1.130570710937500e+06
603,1.571894872415073e+06,1.226237020410156e+06
604,1.572450417256442e+06,1.116069951660156e+06
605,1.563391805698097e+06,1.114073609375000e+06
606,1.554615349327168e+06,1.093167449121094e+06
607,1.556630586693421e+06,1.160958518505859e+06
608,1.557270145748895e+06,1.046446766015625e+06
609,1.560961785796677e+06,1.060178408398438e+06
610,1.554217791530624e+06,1.020694924316406e+06
611,1.551113847131062e+06,1.066921615234375e+06
612,1.580009526186075e+06,1.115845204296875e+06
613,1.557377714556746e+06,1.204197950097656e+06
614,1.553439647233016e+06,1.099786585742187e+06
615,1.559425264093417e+06,1.026048498535156e+06
616,1.551717963190579e+06,1.087494266992188e+06
617,1.550322023006924e+06,1.090931414208984e+06
618,1.587463291432905e+06,1.073974372656250e+06
619,1.560799542009365e+06,1.129717708984375e+06
620,1.552266546880918e+06,1.129662307812500e+06
621,1.555495444273116e+06,1.451965473242187e+06
622,1.554657513915093e+06,1.218554866992187e+06
623,1.559621703269351e+06,1.491540400000000e+06
624,1.556311406025889e+06,1.221025139453125e+06
625,1.553269148057761e+06,1.146526537890625e+06
626,1.558808891027778e+06,1.115850740234375e+06
627,1.553451350261067e+06,1.251970226367187e+06
628,1.554499440809208e+06,1.225502810546875e+06
629,1.574247257906029e+06,1.162742003906250e+06
630,1.557785912632620e+06,1.121323695214844e+06
631,1.568316723627413e+06,1.165793415966797e+06
632,1.552043029305090e+06,1.166329241699219e+06
633,1.558962093346852e+06,1.179714263867188e+06
634,1.560043967656864e+06,1.093703905175781e+06
635,1.565918094297007e+06,1.058893328320313e+06
636,1.572507687526060e+06,1.063959731835938e+06
637,1.565516620788187e+06,1.118307642089844e+06
638,1.574589557124818e+06,1.214533990234375e+06
639,1.569452554560859e+06,1.112711250683594e+06
640,1.578993819196044e+06,1.048773896875000e+06
641,1.572974685954182e+06,1.108397363281250e+06
642,1.568953740737430e+06,1.074105392968750e+06
643,1.563661438515595e+06,1.068694648046875e+06
644,1.567083803757874e+06,1.219506773535156e+06
645,1.560728693678291e+06,1.058976620507813e+06
646,1.561596843108554e+06,1.020920065234375e+06
647,1.559013855811953e+06,1.076323517871094e+06
648,1.557216895473549e+06,1.193294816113281e+06
649,1.563162700629114e+06,1.252041043847656e+06
650,1.560254304346606e+06,1.265967264404297e+06
651,1.559279309985818e+06,1.334280062011719e+06
652,1.557625049686005e+06,1.067353514062500e+06
653,1.563275272536740e+06,1.172012813867188e+06
654,1.560705215086784e+06,1.118006723828125e+06
655,1.563354274026867e+06,1.123183637695312e+06
656,1.559808380738736e+06,1.084027437988281e+06
657,1.566772403717250e+06,1.107357587500000e+06
658,1.561076342713007e+06,9.730501575195312e+05
659,1.569042874213773e+06,1.028098772851562e+06
660,1.558560120171233e+06,1.005323535400391e+06
661,1.556212136731703e+06,9.730131316406250e+05
662,1.564878758657504e+06,1.006433930664062e+06
663,1.563050725186359e+06,9.413079199218750e+05
664,1.577944347631175e+06,9.630735904296875e+05
665,1.561028808541348e+06,9.784964882812500e+05
666,1.597326230422649e+06,1.050787896093750e+06
667,1.556863893623063e+06,1.035599834130859e+06
668,1.553401730370320e+06,1.110467754687500e+06
669,1.563419199094086e+06,9.770096488281250e+05
670,1.599946102895731e+06,1.006630115771484e+06
671,1.576107463428571e+06,9.818703017578125e+05
672,1.554576184777103e+06,9.718516353515625e+05
673,1.562268104853340e+06,9.663789372070313e+05
674,1.557866502690732e+06,9.891850308593750e+05
675,1.551671641837244e+06,1.004548008593750e+06
676,1.555967206584253e+06,1.178053930468750e+06
677,1.555034501700955e+06,1.115072159179688e+06
678,1.556022501128032e+06,1.045936330664063e+06
679,1.555646746527602e+06,1.182862153320312e+06
680,1.558384024818094e+06,1.084802272851563e+06
681,1.562413789129765e+06,1.067839297558594e+06
682,1.565909666574330e+06,1.015588614160156e+06
683,1.560181707695498e+06,1.018726100585938e+06
684,1.572819440878772e+06,1.343344164648437e+06
685,1.559485419131427e+06,1.209126326171875e+06
686,1.579298616863665e+06,1.112794780468750e+06
687,1.563726990600182e+06,1.126965632519531e+06
688,1.585836714240796e+06,1.175104621582031e+06
689,1.565691291576839e+06,1.277795698242188e+06
690,1.607217383521071e+06,1.082509836328125e+06
691,1.564390808727128e+06,1.236370769726563e+06
692,1.569570489611519e+06,1.143959425781250e+06
693,1.570259200211937e+06,1.196093405664063e+06
694,1.576103460129927e+06,1.081646909179688e+06
695,1.558964391500666e+06,1.089861927148438e+06
696,1.556461731522535e+06,1.064614713085938e+06
697,1.558256726968977e+06,1.066466547900391e+06
698,1.584418400262944e+06,1.060218737890625e+06
699,1.613117220832124e+06,1.034116514648438e+06
700,1.591097050847191e+06,1.065831774414062e+06
701,1.575560946336391e+06,1.024726373925781e+06
702,1.572581107656618e+06,1.023224405468750e+06
703,1.558943685590483e+06,1.194822902148437e+06
704,1.554199695493735e+06,1.057924187792969e+06
705,1.549953514022501e+06,1.045940752734375e+06
706,1.559361349059568e+06,1.043608074023437e+06
707,1.552649301134842e+06,1.016884830664063e+06
708,1.547861996999616e+06,9.851132306640625e+05
709,1.618638417177958e+06,1.952607045312500e+06
710,1.705690174238911e+06,1.195482417578125e+06
711,1.638952807883791e+06,1.138256619726562e+06
712,1.612312456595247e+06,1.015643966015625e+06
713,1.620238330772863e+06,1.107033543359375e+06
714,1.624348705788327e+06,1.072541891796875e+06
715,1.702569605134884e+06,1.067137469335937e+06
716,1.593347021029479e+06,1.076362366015625e+06
717,1.589403849758086e+06,1.034955230859375e+06
718,1.631672853228491e+06,1.014609712988281e+06
719,1.585268657230017e+06,1.041578263281250e+06
720,1.576380246674903e+06,1.047166936523438e+06
721,1.575249649219990e+06,1.116847700390625e+06
722,1.580101504318617e+06,1.035055074316406e+06
723,1.581265792392747e+06,1.254989714257813e+06
724,1.593052856844096e+06,1.036590938671875e+06
725,1.600093839631048e+06,1.498447180859375e+06
726,1.592415473251355e+06,1.300280179882813e+06
727,1.614012906455474e+06,1.177367637890625e+06
728,1.586623783740222e+06,1.086861711132813e+06
729,1.613091460156740e+06,1.055211776562500e+06
730,1.584457766509635e+06,1.063309562109375e+06
731,1.767496542447272e+06,1.065190182617188e+06
732,1.622285249415966e+06,1.034455732128906e+06
733,1.605112293068920e+06,1.026565167480469e+06
734,1.604608115266008e+06,1.043435702734375e+06
735,1.598089500218988e+06,1.057342209570312e+06
736,1.580578429596407e+06,1.012439758593750e+06
737,1.582999034036331e+06,1.050002089648437e+06
738,1.582390161258080e+06,1.190823936328125e+06
739,1.584860102394860e+06,1.070643749218750e+06
740,1.569738312002390e+06,9.987915457031250e+05
741,1.571633926368434e+06,9.944118810546875e+05
742,1.604007991761886e+06,1.038330377929688e+06
743,1.581642055475255e+06,1.183524417382813e+06
744,1.587160050812659e+06,1.112637003515625e+06
745,1.579073404897571e+06,1.021466202929687e+06
746,1.577180847909293e+06,9.739749625000000e+05
747,1.585144681104817e+06,9.595509125000000e+05
748,1.577644899229685e+06,1.009665652148437e+06
749,1.585118016064698e+06,1.082677126660156e+06
750,1.575795840692749e+06,1.012492679296875e+06
751,1.575280765877793e+06,1.014202928027344e+06
752,1.586344295956835e+06,9.940590300781250e+05
753,1.572989020893975e+06,9.883365674804688e+05
754,1.570001593881942e+06,1.005001695458984e+06
755,1.563661855800008e+06,1.050308962011719e+06
756,1.570548058868727e+06,1.007896386523437e+06
757,1.575860208446227e+06,1.012704541015625e+06
758,1.557553220247715e+06,1.015873231835937e+06
759,1.562363968340254e+06,1.043635181835938e+06
760,1.556789010774825e+06,9.751148757812500e+05
761,1.554370049199577e+06,9.992903978515625e+05
762,1.557005115501771e+06,1.034433403710937e+06
763,1.552622611737317e+06,1.234880162988281e+06
764,1.553177798651443e+06,1.042289566015625e+06
765,1.558750401910119e+06,1.026540739648437e+06
766,1.551595639138954e+06,1.053443689453125e+06
767,1.565046015891081e+06,1.184905189843750e+06
768,1.662793621929777e+06,1.164567202539063e+06
769,1.555532096434516e+06,1.069776433300781e+06
770,1.542993977928335e+06,1.092357079492188e+06
771,1.557599368456607e+06,9.713162785156250e+05
772,1.542176823651573e+06,1.011531629003906e+06
773,1.540662528677734e+06,1.025013962109375e+06
774,1.549195944967200e+06,9.624881750000000e+05
775,1.548037813222153e+06,1.053682698046875e+06
776,1.544866384977253e+06,1.027967335791016e+06
777,1.536841058025120e+06,1.103988799023438e+06
778,1.533169633868522e+06,1.139171567382812e+06
779,1.567793928910407e+06,1.055750599218750e+06
